median_home_value,population,families,households,pct_female,pct_12_24_yrs,pct_25_64_yrs,pct_65_plus,pct_single_adult,number_of_homes,vacancy_rate,pct_5plus_rooms,avg_rent,county_id
34000,1088,278,426,0.5597426,0.1378676,0.5036765,0.2371324,0.3286385,461,0.0759219,0.6334056,279,11292
148200,623,201,215,0.5008026,0.1669342,0.6163724,0.0738363,0.0604651,221,0.0271493,0.9954751,875,11293
36700,188,54,84,0.5531915,0.1329787,0.5053191,0.212766,0.3333333,92,0.0869565,0.8043478,207,11294
53200,1380,371,513,0.4956522,0.1847826,0.5,0.1123188,0.2319688,583,0.1200686,0.6843911,403,11295
36600,949,263,407,0.5563751,0.1275026,0.4646997,0.2834563,0.3292383,470,0.1340426,0.7680851,207,11296
30500,2859,767,1095,0.5620846,0.1745366,0.4704442,0.1671913,0.286758,1199,0.0867389,0.677231,239,11297
35000,9075,2355,3579,0.5638567,0.1666116,0.4553168,0.1972452,0.3123778,3873,0.0759101,0.6547896,261,11298
60700,403,129,183,0.5359801,0.146402,0.4987593,0.2630273,0.295082,193,0.0518135,0.9326425,345,11299
40600,6758,1934,2898,0.5426162,0.1584788,0.4909737,0.2148565,0.3015873,3355,0.1362146,0.6327869,270,11300
51600,2107,606,882,0.5320361,0.1741813,0.5339345,0.15757,0.2857143,928,0.049569,0.75,358,11301
63500,410,128,169,0.5487805,0.1487805,0.5268293,0.1463415,0.2307692,185,0.0864865,0.8054054,250,11302
48500,3377,1026,1290,0.4960024,0.1850755,0.5543382,0.1060113,0.1736434,1357,0.0493736,0.724392,293,11304
31500,1392,369,574,0.5474138,0.1630747,0.4849138,0.1882184,0.3327526,666,0.1381381,0.7252252,253,11305
57100,2822,774,1064,0.5428774,0.1601701,0.5007087,0.1516655,0.2528195,1141,0.0674847,0.7134093,359,11306
30900,1119,345,450,0.5344057,0.1840929,0.5058088,0.1778374,0.2288889,484,0.0702479,0.7045455,238,11307
41600,1002,291,476,0.5718563,0.1297405,0.50998,0.2135729,0.3634454,548,0.1313869,0.6259124,238,11308
33100,1291,397,540,0.5151046,0.2091402,0.5112316,0.1556933,0.2333333,600,0.1,0.6216667,256,11309
44900,2411,660,912,0.5520531,0.1630029,0.5197014,0.184156,0.2565789,965,0.0549223,0.7119171,289,11311
25500,860,225,321,0.555814,0.1709302,0.4872093,0.1639535,0.2834891,356,0.0983146,0.6488764,227,11313
55900,390,119,175,0.5102564,0.1435897,0.5769231,0.1435897,0.3028571,816,0.7855392,0.5784314,408,11314
36900,1027,304,429,0.4946446,0.1966894,0.5472249,0.1158715,0.2447552,455,0.0571429,0.6175824,289,11315
40400,5078,1358,2078,0.5510043,0.1766443,0.4885782,0.1732966,0.3190568,2287,0.0913861,0.6510713,265,11316
50500,2573,673,984,0.5623785,0.1457443,0.4772639,0.2440731,0.2794715,1027,0.0418695,0.7000974,282,11317
33000,5503,1474,2178,0.5602399,0.1757223,0.4537525,0.1973469,0.2993572,2327,0.0640309,0.6549205,264,11318
41800,55530,13903,23557,0.5470917,0.2252296,0.469476,0.1588691,0.328395,26469,0.1100155,0.5796214,380,11319
67000,4604,1224,1673,0.5221546,0.2743267,0.5132493,0.102954,0.20263,1807,0.0741561,0.7648035,487,11320
28700,2056,596,856,0.557393,0.1493191,0.4917315,0.2062257,0.2885514,927,0.0765912,0.7745415,205,11321
48700,143485,36269,59919,0.5413458,0.2005645,0.5102345,0.1416943,0.3384068,65631,0.087032,0.5977815,389,11322
41700,2816,770,1057,0.5603693,0.1917614,0.4964489,0.1328125,0.2450331,1104,0.0425725,0.696558,264,11323
24800,796,218,302,0.5288945,0.1896985,0.4773869,0.1507538,0.2582781,359,0.1587744,0.718663,188,11324
25200,2736,784,1197,0.5497076,0.1765351,0.5102339,0.1710526,0.304929,1329,0.0993228,0.5696012,387,11325
27500,760,208,272,0.5407895,0.1907895,0.4263158,0.1828947,0.2242647,297,0.0841751,0.7643098,182,11326
46300,4752,1329,1697,0.4947391,0.1971801,0.5534512,0.0986953,0.1868002,1804,0.0593126,0.806541,348,11327
37800,2525,658,959,0.5445545,0.1493069,0.4891089,0.2237624,0.2898853,1003,0.0438684,0.6490528,271,11329
31700,1973,459,700,0.511404,0.1566143,0.4931576,0.1981754,0.3342857,794,0.1183879,0.5629723,208,11330
65800,734,233,342,0.5054496,0.1376022,0.5422343,0.219346,0.2982456,592,0.4222973,0.625,396,11331
38800,424,117,168,0.5518868,0.1863208,0.4716981,0.1910377,0.2797619,191,0.1204188,0.7801047,306,11332
52800,3173,848,1176,0.5587772,0.1834226,0.4765206,0.1503309,0.2576531,1233,0.0462287,0.6366586,361,11333
19700,252,65,104,0.5238095,0.1666667,0.4365079,0.2063492,0.375,121,0.1404959,0.7603306,200,11334
14999,69,23,32,0.5072464,0.0869565,0.5072464,0.3043478,0.28125,46,0.3043478,0.7173913,163,11335
17100,216,59,83,0.537037,0.1805556,0.4722222,0.1527778,0.2771084,115,0.2782609,0.7478261,206,11336
14999,62,18,23,0.5967742,0.1129032,0.4032258,0.2419355,0.2173913,30,0.2333333,0.8333333,0,11337
14999,117,27,56,0.5726496,0.1111111,0.3846154,0.2820513,0.5178571,76,0.2631579,0.5789474,169,11338
14999,48,13,21,0.4583333,0.1458333,0.4791667,0.2291667,0.3333333,47,0.5531915,0.7446809,99,11339
18800,82,22,29,0.4878049,0.1585366,0.5487805,0.1463415,0.20689660000000001,31,0.0645161,0.8709677,188,11340
14999,24,6,12,0.5833333,0.0833333,0.4583333,0.3333333,0.5,22,0.4545455,0.5454545,0,11341
14999,277,80,130,0.5306859,0.1046931,0.4404332,0.3104693,0.3692308,161,0.1925466,0.7453416,138,11342
14999,314,85,132,0.5382166,0.0477707,0.4140127,0.4235669,0.3409091,164,0.195122,0.695122,254,11343
14999,49,13,17,0.4489796,0.1428571,0.5510204,0.0204082,0.2352941,29,0.4137931,0.3448276,188,11344
31900,161,47,55,0.4906832,0.2173913,0.5652174,0.068323,0.0727273,56,0.0178571,0.8214286,350,11345
16300,122,34,52,0.4836066,0.1147541,0.4836066,0.2131148,0.3076923,84,0.3809524,0.6904762,231,11346
21600,400,88,129,0.525,0.12,0.415,0.3475,0.30232560000000003,133,0.0300752,0.7443609,231,11347
14999,1052,320,497,0.5551331,0.0836502,0.4096958,0.4068441,0.3480885,548,0.0930657,0.6843066,168,11348
14999,19,6,11,0.5263158,0.1052632,0.4210526,0.4736842,0.4545455,14,0.2142857,0.7857143,0,11349
14999,79,24,40,0.4810127,0.1012658,0.443038,0.3417722,0.375,56,0.2857143,0.7678571,163,11350
14999,16,4,8,0.5625,0.0625,0.6875,0.1875,0.375,22,0.6363636,0.4090909,238,11351
14999,79,16,24,0.4936709,0.2025316,0.3797468,0.1265823,0.25,27,0.1111111,0.8518519,133,11352
14999,24,9,11,0.5416667,0.0833333,0.4166667,0.4166667,0.1818182,26,0.5769231,0.6538462,0,11353
14999,75,22,27,0.48,0.12,0.4533333,0.1733333,0.1851852,33,0.1818182,0.7272727,213,11354
20700,1205,313,494,0.5244813,0.160166,0.4099585,0.2497925,0.3522267,614,0.1954397,0.7442997,257,11355
16500,2458,577,790,0.5333605,0.2453214,0.3795769,0.0630594,0.2341772,864,0.0856481,0.5902778,154,11356
14999,887,240,355,0.4971815,0.1645998,0.470124,0.1815107,0.2929577,455,0.2197802,0.6,228,11357
14999,52,16,20,0.4615385,0.1730769,0.5,0.2115385,0.15,30,0.3333333,0.8,138,11358
14999,12,4,5,0.5,0.1666667,0.4166667,0.3333333,0.2,8,0.375,0.5,0,11359
14999,32,10,13,0.4375,0.15625,0.5,0.1875,0.2307692,15,0.1333333,0.8666667,99,11360
24100,409,112,154,0.4963325,0.1882641,0.4498778,0.1662592,0.2532468,171,0.0994152,0.8011696,313,11361
42200,3363,895,1234,0.4980672,0.13708,0.4927148,0.1314303,0.2479741,1437,0.1412665,0.6750174,252,11362
14999,233,68,110,0.5407725,0.1330472,0.3562232,0.3733906,0.3727273,129,0.1472868,0.6821705,163,11363
14999,227,62,103,0.5242291,0.154185,0.4052863,0.2599119,0.3980583,121,0.1487603,0.7520661,238,11364
55600,49256,12970,19315,0.5216217,0.1811962,0.51882,0.1141181,0.2754854,20038,0.0360814,0.6267093,383,11365
14999,498,142,215,0.5200803,0.1485944,0.439759,0.2650602,0.3255814,258,0.1666667,0.744186,191,11366
31700,1741,457,736,0.5416427,0.1481907,0.4663986,0.2309018,0.3682065,837,0.1206691,0.6523297,265,11367
14999,56,15,27,0.4821429,0.125,0.4464286,0.3035714,0.4444444,31,0.1290323,0.6451613,125,11368
222500,88,25,27,0.4659091,0.1477273,0.5113636,0.1022727,0,27,0,1,0,11369
14999,21,5,9,0.4761905,0.1428571,0.5238095,0.0952381,0.4444444,17,0.4705882,0.8235294,0,11370
14999,81,21,35,0.4814815,0.0246914,0.4444444,0.2716049,0.4,43,0.1860465,0.8372093,488,11371
17900,40,8,12,0.45,0.125,0.475,0.05,0.3333333,15,0.2,0.6666667,0,11372
14999,22,8,9,0.5454545,0.0909091,0.6363636,0.1818182,0.1111111,14,0.3571429,0.8571429,138,11373
20000,204,57,98,0.5343137,0.1323529,0.4509804,0.2696078,0.4183673,108,0.0925926,0.7685185,194,11374
35200,995,260,325,0.4984925,0.1959799,0.4944724,0.0432161,0.16,372,0.1263441,0.672043,288,11375
14999,129,32,72,0.4418605,0.124031,0.3953488,0.3565891,0.5555556,90,0.2,0.4888889,169,11376
14999,43,11,17,0.5581395,0.1860465,0.4651163,0.1395349,0.3529412,20,0.15,0.95,0,11377
14999,27,7,13,0.5185185,0.2222222,0.4444444,0.2222222,0.3846154,22,0.4090909,0.7272727,288,11378
24700,1564,391,660,0.5179028,0.1355499,0.4181586,0.2877238,0.3772727,722,0.0858726,0.634349,252,11379
14999,702,133,158,0.497151,0.2350427,0.3774929,0.0384615,0.1329114,180,0.1222222,0.5333333,139,11380
14999,64,18,25,0.40625,0.09375,0.484375,0.203125,0.2,33,0.2424242,0.7575758,188,11381
14999,178,56,74,0.4438202,0.1629213,0.4269663,0.2808989,0.2297297,94,0.212766,0.7765957,217,11382
25000,2267,612,904,0.529775,0.1433613,0.4419938,0.2382003,0.3042035,1047,0.1365807,0.7058262,262,11383
18000,383,104,180,0.53002609999999994,0.1227154,0.4073107,0.3263708,0.4166667,224,0.1964286,0.59375,188,11384
35300,1601,446,622,0.5046846,0.1717676,0.4653342,0.1686446,0.2684887,664,0.063253,0.6942771,289,11385
14999,54,14,21,0.5555556,0.037037,0.5,0.2037037,0.3333333,36,0.4166667,0.8333333,138,11386
42100,1508,391,631,0.5364721,0.1259947,0.4502653,0.2460212,0.3549921,717,0.1199442,0.7001395,330,11387
14999,60,15,24,0.5,0.15,0.3833333,0.2333333,0.3333333,39,0.3846154,0.8205128,113,11388
31900,826,211,295,0.4951574,0.1731235,0.4903148,0.1210654,0.2610169,351,0.1595442,0.6695157,222,11389
26300,140,40,52,0.4857143,0.15,0.5428571,0.0714286,0.2307692,59,0.1186441,0.6949153,275,11390
14999,121,34,48,0.5454545,0.0991736,0.4958678,0.1818182,0.2708333,58,0.1724138,0.7758621,163,11391
14999,51,12,23,0.5098039,0.1372549,0.4509804,0.1764706,0.4782609,23,0,0.9130435,156,11392
14999,184,47,75,0.5217391,0.2282609,0.4347826,0.2065217,0.3466667,105,0.2857143,0.5904762,150,11393
14999,88,24,35,0.4886364,0.1704545,0.5227273,0.1363636,0.2571429,58,0.3965517,0.5517241,138,11394
31300,80,24,36,0.5,0.15,0.5375,0.225,0.2777778,39,0.0769231,0.7948718,325,11395
14999,223,68,119,0.5112108,0.0852018,0.4484305,0.3991031,0.4285714,160,0.25625,0.7125,240,11396
22800,1247,351,529,0.5340818,0.1331195,0.4290297,0.2959102,0.3270321,595,0.1109244,0.6453782,241,11397
14999,70,17,26,0.5,0.0714286,0.3857143,0.2142857,0.3461538,40,0.35,0.775,125,11398
14999,145,41,45,0.4758621,0.1862069,0.5034483,0.062069,0.0888889,51,0.1176471,0.9607843,275,11399
19600,1312,350,543,0.5442073,0.1120427,0.4192073,0.2987805,0.3406998,687,0.209607,0.6244541,262,11400
14999,199,48,80,0.4874372,0.1909548,0.4371859,0.1809045,0.375,96,0.1666667,0.78125,163,11401
24800,218,65,77,0.4770642,0.1743119,0.4495413,0.1513761,0.1428571,78,0.0128205,0.7051282,267,11402
14999,78,25,36,0.4615385,0.0897436,0.5,0.2948718,0.3055556,50,0.28,0.76,175,11403
14999,129,33,45,0.4651163,0.1395349,0.4418605,0.2015504,0.2,52,0.1346154,0.8461538,133,11404
20000,99,26,31,0.4343434,0.1313131,0.4848485,0.0808081,0.1290323,59,0.4745763,0.8644068,363,11405
31100,7782,1937,3162,0.5301979,0.1763043,0.4405037,0.2020046,0.3478811,3325,0.0490226,0.5503759,317,11406
31500,16097,4164,6185,0.5173635,0.190346,0.4684724,0.1372305,0.2881164,6838,0.0954958,0.6250366,288,11407
14999,135,40,54,0.5259259,0.1777778,0.4666667,0.1777778,0.2407407,74,0.2702703,0.6756757,138,11408
14999,106,30,41,0.509434,0.1981132,0.4716981,0.1886792,0.2439024,59,0.3050847,0.8474576,119,11409
14999,93,26,35,0.5591398,0.1505376,0.4301075,0.2365591,0.2285714,45,0.2222222,0.7555556,188,11410
14999,361,111,173,0.501385,0.099723,0.4072022,0.3711911,0.3583815,228,0.2412281,0.66228070000000006,183,11411
25800,961,263,393,0.5254943,0.1550468,0.4578564,0.1987513,0.3307888,447,0.1208054,0.655481,247,11412
14999,128,32,59,0.4921875,0.109375,0.46875,0.234375,0.4237288,80,0.2625,0.625,175,11413
17400,723,170,248,0.560166,0.1825726,0.3665284,0.1881051,0.2459677,267,0.071161,0.5805243,197,11414
17500,83,19,31,0.4578313,0.1325301,0.5060241,0.0963855,0.3548387,38,0.1842105,0.7894737,144,11415
32500,260,59,64,0.55,0.2423077,0.2807692,0.0192308,0.0625,68,0.0588235,0.6764706,104,11416
17700,680,174,295,0.5411765,0.0823529,0.425,0.3367647,0.4067797,340,0.1323529,0.7235294,199,11417
15900,284,79,122,0.5070423,0.1584507,0.4647887,0.2147887,0.3360656,137,0.1094891,0.7080292,213,11418
14999,329,86,137,0.5379939,0.100304,0.4012158,0.3829787,0.3576642,163,0.1595092,0.6687117,181,11419
14999,103,24,39,0.4660194,0.184466,0.4174757,0.1747573,0.3846154,51,0.2352941,0.7843137,175,11420
14999,765,219,351,0.5346405,0.1254902,0.4039216,0.3581699,0.3561254,415,0.1542169,0.6240964,208,11421
17300,1798,411,646,0.5317019,0.2486096,0.3487208,0.2502781,0.3544892,765,0.1555556,0.6013072,219,11422
14999,32,7,15,0.5,0.0625,0.4375,0.21875,0.4,16,0.0625,0.8125,138,11423
42800,483,122,197,0.4741201,0.2505176,0.5279503,0.0331263,0.2690355,277,0.2888087,0.433213,334,11424
14999,997,258,425,0.5175527,0.1394183,0.4272818,0.2938816,0.3811765,480,0.1145833,0.7583333,242,11425
14999,64,20,24,0.484375,0.109375,0.546875,0.15625,0.1666667,39,0.3846154,0.6153846,0,11426
14999,196,57,99,0.494898,0.1326531,0.4132653,0.4030612,0.4242424,126,0.2142857,0.6825397,160,11427
14999,76,23,36,0.4605263,0.1052632,0.4868421,0.2763158,0.3611111,43,0.1627907,0.744186,99,11428
15800,427,114,170,0.5269321,0.1522248,0.4637002,0.175644,0.3,204,0.1666667,0.6960784,225,11429
54500,74111,17328,30149,0.5036364,0.2457935,0.4930172,0.1005924,0.3139408,31711,0.0492574,0.5302576,387,11430
14999,655,185,296,0.5251908,0.1038168,0.4824427,0.2564885,0.3648649,345,0.142029,0.7333333,215,11431
14999,138,42,61,0.48550720000000003,0.1521739,0.3985507,0.3188406,0.295082,69,0.115942,0.8550725,196,11432
16400,543,156,244,0.5285451,0.1418048,0.4622468,0.2467772,0.3565574,289,0.1557093,0.6955017,205,11433
14999,317,86,146,0.5141956,0.1104101,0.4384858,0.2902208,0.390411,170,0.1411765,0.6705882,184,11434
14999,121,36,69,0.5041322,0.0826446,0.5206612,0.322314,0.4347826,99,0.3030303,0.6262626,144,11435
14999,56,19,29,0.4285714,0.0714286,0.5714286,0.2857143,0.3448276,35,0.1714286,0.7714286,144,11436
14999,299,85,120,0.5083612,0.1471572,0.4314381,0.2474916,0.2583333,138,0.1304348,0.7318841,127,11437
14999,148,41,53,0.4662162,0.1689189,0.4594595,0.1824324,0.1886792,69,0.2318841,0.826087,213,11438
14999,867,179,205,0.4959631,0.2456747,0.3241061,0.0346021,0.1121951,241,0.1493776,0.5311203,178,11439
14999,53,12,33,0.4528302,0.1132075,0.4150943,0.3584906,0.6363636,46,0.2826087,0.6304348,125,11440
14999,183,43,61,0.5245902,0.1803279,0.3989071,0.1092896,0.295082,78,0.2179487,0.474359,192,11441
27500,309,66,71,0.5145631,0.1909385,0.3980583,0.02589,0.056338,87,0.183908,0.5057471,140,11442
76900,218,55,57,0.4954128,0.1330275,0.5,0.0091743,0.0350877,57,0,1,938,11443
14999,161,50,66,0.515528,0.1180124,0.4409938,0.2484472,0.2424242,82,0.195122,0.695122,272,11444
25900,85,23,36,0.4941176,0.1529412,0.4470588,0.2235294,0.3333333,42,0.1428571,0.7619048,188,11445
21000,1530,414,655,0.5490196,0.1169935,0.4052288,0.3248366,0.3572519,733,0.106412,0.6412005,272,11446
22900,22,7,9,0.3636364,0.1363636,0.5,0.2272727,0.2222222,12,0.25,0.8333333,225,11447
27900,262,71,101,0.5076336,0.1603053,0.4961832,0.1526718,0.2574257,117,0.1367521,0.7521368,248,11448
14999,224,60,76,0.5044643,0.1428571,0.4866071,0.09375,0.1842105,96,0.2083333,0.7083333,184,11449
30700,439,118,156,0.4783599,0.2004556,0.4897494,0.1070615,0.2179487,182,0.1428571,0.6923077,240,11450
14999,118,34,52,0.4915254,0.1440678,0.5,0.220339,0.3269231,62,0.1612903,0.6290323,308,11451
14999,927,242,387,0.5231931,0.1154261,0.4433657,0.3139159,0.3565891,437,0.1144165,0.6292906,193,11452
14999,239,67,116,0.4937238,0.1213389,0.4728033,0.2552301,0.4137931,139,0.1654676,0.618705,190,11453
18800,101,23,45,0.4455446,0.0594059,0.4752475,0.1782178,0.4888889,62,0.2741935,0.5483871,194,11454
14999,192,54,94,0.5260417,0.078125,0.4322917,0.3125,0.4042553,122,0.2295082,0.6967213,184,11455
14999,108,25,41,0.5092593,0.1851852,0.4722222,0.1203704,0.3414634,49,0.1632653,0.7346939,238,11456
50800,49425,11312,18531,0.4995448,0.2863531,0.4548103,0.0915529,0.2906481,19589,0.0540099,0.5407627,391,11457
23800,9343,2298,2592,0.4334796,0.2535588,0.4564915,0.0010703,0.0933642,2618,0.0099312,0.8315508,495,11458
23100,213,59,74,0.4600939,0.1737089,0.4929577,0.1314554,0.1891892,77,0.038961,0.7922078,206,11459
0,9,3,3,0.5555556,0,0.5555556,0.1111111,0,3,0,1,0,11460
14999,236,57,102,0.4788136,0.1864407,0.4364407,0.2118644,0.4215686,142,0.2816901,0.6619718,148,11461
16500,108,29,38,0.462963,0.1574074,0.4722222,0.0925926,0.2105263,47,0.1914894,0.8723404,313,11462
14999,261,77,124,0.4904215,0.1226054,0.4291188,0.3448276,0.3709677,170,0.2705882,0.6470588,172,11463
29600,585,166,228,0.4854701,0.2034188,0.5076923,0.1230769,0.2587719,246,0.0731707,0.7317073,246,11464
14999,109,34,50,0.5045872,0.1009174,0.3211009,0.4678899,0.3,59,0.1525424,0.6271186,0,11465
14999,288,87,139,0.5104167,0.1041667,0.3993056,0.3263889,0.3669065,182,0.2362637,0.5824176,163,11466
14999,19,5,11,0.3157895,0,0.6842105,0.1578947,0.5454545,16,0.3125,0.5,99,11467
14999,74,21,32,0.5135135,0.1486486,0.4594595,0.2567568,0.34375,43,0.255814,0.7906977,175,11468
14999,89,22,49,0.5280899,0.0786517,0.4269663,0.3370787,0.5510204,58,0.1551724,0.5172414,356,11469
14999,11,5,5,0.4545455,0.0909091,0.3636364,0.5454545,0,6,0.1666667,0.8333333,0,11470
14999,204,57,72,0.495098,0.1176471,0.4803922,0.1764706,0.1805556,92,0.2173913,0.7608696,190,11471
14999,49,16,22,0.4897959,0.0816327,0.6122449,0.1428571,0.2727273,49,0.5510204,0.877551,0,11472
14999,20,4,11,0.4,0.2,0.5,0.25,0.6363636,16,0.3125,0.6875,0,11473
22300,2263,597,970,0.5532479,0.1224039,0.4321697,0.2903226,0.3690722,1060,0.0849057,0.6207547,275,11474
54300,590,155,170,0.5152542,0.2084746,0.5152542,0.0288136,0.0647059,172,0.0116279,0.9651163,438,11475
14999,124,35,48,0.5080645,0.1209677,0.4596774,0.2096774,0.25,61,0.2131148,0.7377049,150,11476
14999,37,11,16,0.4324324,0.0540541,0.7297297,0.027027,0.1875,16,0,0.75,213,11477
14999,240,65,107,0.5166667,0.1458333,0.4291667,0.2666667,0.3738318,126,0.1507937,0.6746032,206,11478
37400,2818,761,1001,0.512775,0.1412349,0.4900639,0.1245564,0.2257742,1118,0.1046512,0.7110912,323,11479
14999,888,267,399,0.5213964,0.1024775,0.4662162,0.2759009,0.3233083,470,0.1510638,0.7148936,171,11480
22000,1574,403,647,0.5304956,0.1397713,0.4123253,0.2808132,0.3554869,769,0.1586476,0.6228869,262,11481
25900,1488,396,633,0.530914,0.1317204,0.4543011,0.2372312,0.3443918,714,0.1134454,0.6316527,252,11482
19200,310,87,126,0.5322581,0.1225806,0.4354839,0.2354839,0.3015873,145,0.1310345,0.7793103,247,11483
14999,281,76,138,0.519573,0.1103203,0.4270463,0.3060498,0.4130435,163,0.1533742,0.6748466,187,11484
48600,662,175,213,0.521148,0.1888218,0.5045317,0.0498489,0.1267606,216,0.0138889,0.8101852,296,11485
14999,92,27,51,0.5543478,0.0652174,0.3695652,0.4782609,0.4705882,71,0.2816901,0.5352113,150,11486
14999,95,26,45,0.4736842,0.1789474,0.4421053,0.2842105,0.4,66,0.3181818,0.7424242,99,11487
35000,15571,3908,6203,0.5273264,0.1787939,0.4812151,0.1690964,0.3285507,6740,0.0796736,0.5954006,316,11488
14999,84,25,42,0.5,0.1309524,0.3809524,0.4285714,0.4047619,53,0.2075472,0.6037736,281,11489
14999,143,37,57,0.5524476,0.1818182,0.4055944,0.2167832,0.3508772,76,0.25,0.6842105,125,11490
14999,72,19,38,0.4583333,0.0972222,0.3888889,0.4166667,0.4736842,46,0.173913,0.8043478,113,11491
14999,1214,324,513,0.5362438,0.116145,0.4258649,0.3113674,0.3645224,637,0.1946625,0.66719,237,11492
14999,191,58,77,0.5497382,0.1465969,0.4397906,0.2356021,0.2467532,93,0.172043,0.7956989,163,11493
14999,24,6,14,0.3333333,0.0416667,0.5416667,0.2916667,0.5714286,21,0.3333333,0.4761905,99,11494
20100,722,179,294,0.533241,0.1371191,0.4238227,0.2479224,0.3673469,367,0.1989101,0.6321526,233,11495
14999,45,13,21,0.5111111,0.2222222,0.3555556,0.3333333,0.3809524,25,0.16,0.76,99,11496
14999,51,15,26,0.4901961,0.0980392,0.3921569,0.4509804,0.3846154,46,0.4347826,0.6086957,131,11497
14999,514,150,257,0.5194553,0.114786,0.4163424,0.3657588,0.4085603,283,0.0918728,0.7491166,141,11498
19600,898,238,368,0.5434298,0.123608,0.435412,0.2828508,0.3369565,429,0.1421911,0.6293706,211,11499
14999,970,244,383,0.5329897,0.1546392,0.4185567,0.2505155,0.3472585,430,0.1093023,0.6627907,261,11500
31600,2241,595,960,0.5368139,0.1240518,0.4529228,0.2449799,0.3625,1109,0.1343553,0.6753832,262,11501
14999,152,48,71,0.4934211,0.1118421,0.3618421,0.4144737,0.2957746,89,0.2022472,0.6741573,175,11502
15400,249,68,99,0.4899598,0.1606426,0.4819277,0.1807229,0.3030303,130,0.2384615,0.7384615,225,11503
32500,1464,387,578,0.511612,0.1543716,0.4501366,0.2192623,0.3148789,654,0.116208,0.6788991,277,11504
14999,26,8,8,0.5384615,0.2307692,0.4615385,0.1153846,0,13,0.3846154,0.7692308,0,11505
14999,63,17,30,0.4285714,0.0952381,0.4603175,0.2698413,0.3666667,42,0.2857143,0.6904762,138,11506
14999,35,8,12,0.4857143,0.2,0.5428571,0.0285714,0.3333333,16,0.25,0.8125,99,11507
14999,542,144,242,0.5461255,0.1236162,0.4354244,0.2693727,0.392562,302,0.1986755,0.6390728,197,11508
14999,191,57,92,0.513089,0.0837696,0.3874346,0.3664921,0.3804348,123,0.2520325,0.6178862,222,11509
14999,43,11,17,0.5348837,0.1860465,0.4651163,0.1860465,0.3529412,28,0.3928571,0.6428571,0,11510
15500,310,92,129,0.5258065,0.1225806,0.4322581,0.2870968,0.255814,137,0.0583942,0.7080292,235,11511
14999,799,243,388,0.5281602,0.1138924,0.4180225,0.3554443,0.3479381,431,0.099768,0.7656613,186,11512
17100,242,69,100,0.5165289,0.1280992,0.4586777,0.2190083,0.3,126,0.2063492,0.7222222,263,11513
46100,1132,287,315,0.4946996,0.1766784,0.4717314,0.0106007,0.0698413,346,0.0895954,0.9104046,375,11514
21100,1410,423,629,0.5205674,0.1283688,0.4496454,0.2858156,0.3131955,684,0.0804094,0.6959064,196,11515
26700,2177,554,858,0.5039045,0.1355076,0.4423519,0.2700965,0.3379953,940,0.087234,0.6712766,249,11516
14999,205,58,102,0.5317073,0.097561,0.4439024,0.3268293,0.4019608,125,0.184,0.744,194,11517
14999,27,10,10,0.4814815,0.0740741,0.5185185,0.2592593,0,13,0.2307692,0.9230769,0,11518
21300,15,5,7,0.5333333,0,0.6,0.2,0.2857143,11,0.3636364,0.7272727,0,11519
14999,41,14,15,0.4390244,0.195122,0.5365854,0.1219512,0.0666667,26,0.4230769,0.6923077,0,11520
14999,41,12,17,0.5609756,0.0487805,0.5365854,0.195122,0.2352941,23,0.2608696,0.826087,0,11521
14999,492,138,232,0.5203252,0.0813008,0.3922764,0.402439,0.4051724,267,0.1310861,0.6666667,205,11522
14999,85,28,42,0.4941176,0.0823529,0.4705882,0.3882353,0.3333333,57,0.2631579,0.7192982,99,11523
14999,559,152,241,0.5348837,0.0966011,0.3864043,0.3434705,0.3485477,298,0.1912752,0.6677852,210,11524
14999,145,42,76,0.5103448,0.0827586,0.3931034,0.4068966,0.4210526,92,0.173913,0.6847826,188,11525
44200,15177,4056,5608,0.5118271,0.1837649,0.4927851,0.1176781,0.2364479,5910,0.0510998,0.6541455,338,11526
14999,77,22,32,0.4805195,0.0519481,0.4675325,0.2467532,0.3125,37,0.1351351,0.8648649,169,11527
33600,333,93,119,0.4924925,0.2012012,0.4474474,0.1471471,0.210084,129,0.0775194,0.7596899,300,11528
46000,682,168,193,0.4970674,0.159824,0.4897361,0.0234604,0.0880829,203,0.0492611,0.9310345,283,11529
14999,169,46,75,0.5384615,0.1597633,0.4201183,0.2366864,0.3866667,92,0.1847826,0.75,181,11530
14999,144,39,65,0.5208333,0.1666667,0.4861111,0.1805556,0.3846154,99,0.3434343,0.6060606,138,11531
14999,117,34,50,0.5042735,0.0512821,0.4957265,0.2564103,0.32,56,0.1071429,0.7321429,213,11532
14999,301,88,129,0.5315615,0.1727575,0.4285714,0.2657807,0.3100775,155,0.1677419,0.683871,191,11533
14999,123,36,55,0.495935,0.1869919,0.5284553,0.1626016,0.3272727,77,0.2857143,0.6753247,188,11534
29800,2092,457,789,0.5286807,0.3044933,0.3446463,0.2241874,0.3396705,866,0.0889145,0.551963,287,11535
0,12,3,5,0.25,0.1666667,0.6666667,0,0.4,6,0.1666667,0.8333333,0,11536
14999,387,115,187,0.5116279,0.1369509,0.4211886,0.3359173,0.3743316,213,0.1220657,0.6338028,206,11537
27500,101,26,45,0.5148515,0.1386139,0.5940594,0.0891089,0.3777778,77,0.4155844,0.4675325,281,11538
14999,104,31,47,0.5192308,0.1346154,0.3846154,0.3365385,0.3191489,57,0.1754386,0.7192982,238,11539
